Country Name,Country Code,Year,unemployment
Mexico,MEX,2011,5.175
Middle income,MIC,2011,5.79465778291785
North Macedonia,MKD,2011,31.502
Mali,MLI,2011,1.422
Malta,MLT,2011,6.378
Myanmar,MMR,2011,0.75
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2011,7.57824275611375
Montenegro,MNE,2011,19.759
Mongolia,MNG,2011,4.769
Mozambique,MOZ,2011,3.296
Mauritania,MRT,2011,9.968
Mauritius,MUS,2011,7.447
Malawi,MWI,2011,4.842
Malaysia,MYS,2011,3.05
North America,NAC,2011,8.80784798616693
Namibia,NAM,2011,19.476
New Caledonia,NCL,2011,13.935
Niger,NER,2011,0.316
Nigeria,NGA,2011,3.77
Nicaragua,NIC,2011,6.618
Netherlands,NLD,2011,4.977
Norway,NOR,2011,3.196
Nepal,NPL,2011,10.64
New Zealand,NZL,2011,6.491
OECD members,OED,2011,8.11763477556162
Oman,OMN,2011,3.958
Other small states,OSS,2011,10.5292398177405
Pakistan,PAK,2011,0.796
Panama,PAN,2011,4.03
Peru,PER,2011,3.477
Philippines,PHL,2011,3.592
Papua New Guinea,PNG,2011,2.62
Poland,POL,2011,9.576
Pre-demographic dividend,PRE,2011,5.15144102764935
Puerto Rico (US),PRI,2011,15.7
"Korea, Dem. People's Rep.",PRK,2011,2.894
Portugal,PRT,2011,12.682
Paraguay,PRY,2011,4.67
West Bank and Gaza,PSE,2011,17.597
Pacific island small states,PSS,2011,3.44531957197195
Post-demographic dividend,PST,2011,8.05897811947472
French Polynesia,PYF,2011,12.274
Qatar,QAT,2011,0.56
Romania,ROU,2011,7.177
Russian Federation,RUS,2011,6.571
Rwanda,RWA,2011,11.775
South Asia,SAS,2011,7.18076513949419
Saudi Arabia,SAU,2011,5.77
Sudan,SDN,2011,17.44
Senegal,SEN,2011,2.853
Singapore,SGP,2011,3.89
Solomon Islands,SLB,2011,1.292
Sierra Leone,SLE,2011,4.54
El Salvador,SLV,2011,4.297
"Somalia, Fed. Rep.",SOM,2011,19.052
Serbia,SRB,2011,22.959
Sub-Saharan Africa (excluding high income),SSA,2011,6.46674509508785
South Sudan,SSD,2011,12.635
Sub-Saharan Africa,SSF,2011,5.99794499838192
Small states,SST,2011,9.24744925614147
Sao Tome and Principe,STP,2011,14.224
Suriname,SUR,2011,7.54
Slovak Republic,SVK,2011,13.634
Slovenia,SVN,2011,8.166
Sweden,SWE,2011,7.804
Eswatini,SWZ,2011,25.987
Syrian Arab Republic,SYR,2011,8.627
Chad,TCD,2011,0.905
East Asia & Pacific (IDA & IBRD countries),TEA,2011,4.12394805623432
Europe & Central Asia (IDA & IBRD countries),TEC,2011,8.12135370910361
Togo,TGO,2011,1.982
Thailand,THA,2011,0.66
Tajikistan,TJK,2011,11.557
Turkmenistan,TKM,2011,4.002
Latin America & the Caribbean (IDA & IBRD countries),TLA,2011,6.72806886463518
Timor-Leste,TLS,2011,3.384
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2011,7.52505958378966
Tonga,TON,2011,1.602
South Asia (IDA & IBRD),TSA,2011,7.18076513949419
Sub-Saharan Africa (IDA & IBRD countries),TSS,2011,5.99794499838192
Trinidad and Tobago,TTO,2011,3.425
Tunisia,TUN,2011,18.334
Turkiye,TUR,2011,9.789
Tanzania,TZA,2011,3.47
Uganda,UGA,2011,3.528
Ukraine,UKR,2011,7.851
Upper middle income,UMC,2011,5.71091985300801
Uruguay,URY,2011,6.307
United States,USA,2011,8.949
Uzbekistan,UZB,2011,4.96
St. Vincent and the Grenadines,VCT,2011,20.049
"Venezuela, RB",VEN,2011,6.902
Virgin Islands (U.S.),VIR,2011,12.041
Viet Nam,VNM,2011,0.999
Vanuatu,VUT,2011,4.821
World,WLD,2011,6.15719558247294
Samoa,WSM,2011,5.68
"Yemen, Rep.",YEM,2011,13.311
South Africa,ZAF,2011,24.639
Zambia,ZMB,2011,10.545
Zimbabwe,ZWE,2011,5.368
Africa Eastern and Southern,AFE,2012,7.18160807948002
Afghanistan,AFG,2012,7.856
Africa Western and Central,AFW,2012,3.98216256621059
Angola,AGO,2012,16.562
Albania,ALB,2012,13.376
Arab World,ARB,2012,11.074941957709
United Arab Emirates,ARE,2012,2.327
Argentina,ARG,2012,7.217
Armenia,ARM,2012,17.511
Australia,AUS,2012,5.225
Austria,AUT,2012,4.909
Azerbaijan,AZE,2012,5.19
Burundi,BDI,2012,1.593
Belgium,BEL,2012,7.542
Benin,BEN,2012,2.406
Burkina Faso,BFA,2012,3.856
Bangladesh,BGD,2012,4.071
Bulgaria,BGR,2012,12.27
Bahrain,BHR,2012,1.2
"Bahamas, The",BHS,2012,14.02
Bosnia and Herzegovina,BIH,2012,28.01
Belarus,BLR,2012,5.946
Belize,BLZ,2012,8.379
Bolivia,BOL,2012,2.066
Brazil,BRA,2012,7.251
Barbados,BRB,2012,11.59
Brunei Darussalam,BRN,2012,6.482
Bhutan,BTN,2012,2.05
Botswana,BWA,2012,17.952
Central African Republic,CAF,2012,5.243
Canada,CAN,2012,7.392
Central Europe and the Baltics,CEB,2012,10.0088988365559
Switzerland,CHE,2012,4.491
Channel Islands,CHI,2012,8.264
Chile,CHL,2012,6.562
China,CHN,2012,4.58
Cote d'Ivoire,CIV,2012,7.223
Cameroon,CMR,2012,3.835
"Congo, Dem. Rep.",COD,2012,4.485
"Congo, Rep.",COG,2012,19.512
Colombia,COL,2012,9.959
Comoros,COM,2012,4.17
Cabo Verde,CPV,2012,11.142
Costa Rica,CRI,2012,9.11
Caribbean small states,CSS,2012,8.9741939670799
Cuba,CUB,2012,3.46
Cyprus,CYP,2012,12.097
Czechia,CZE,2012,6.979
Germany,DEU,2012,5.372
Djibouti,DJI,2012,26.187
Denmark,DNK,2012,7.798
Dominican Republic,DOM,2012,6.722
Algeria,DZA,2012,10.97
East Asia & Pacific (excluding high income),EAP,2012,4.04454083172618
Early-demographic dividend,EAR,2012,6.73913255945519
East Asia & Pacific,EAS,2012,4.05312532673054
Europe & Central Asia (excluding high income),ECA,2012,8.64245682465064
Europe & Central Asia,ECS,2012,9.07708057075999
Ecuador,ECU,2012,3.235
"Egypt, Arab Rep.",EGY,2012,12.597
Euro area,EMU,2012,11.4149113927429
Eritrea,ERI,2012,5.501
Spain,ESP,2012,24.789
Estonia,EST,2012,10.021
Ethiopia,ETH,2012,2.255
European Union,EUU,2012,10.8752261644437
Fragile and conflict affected situations,FCS,2012,5.24340820566146
Finland,FIN,2012,7.689
Fiji,FJI,2012,4.375
France,FRA,2012,9.841
Gabon,GAB,2012,19.728
United Kingdom,GBR,2012,8.25
Georgia,GEO,2012,19.653
Ghana,GHA,2012,3.141
Guinea,GIN,2012,4.884
"Gambia, The",GMB,2012,10.346
Guinea-Bissau,GNB,2012,3.143
Equatorial Guinea,GNQ,2012,7.957
Greece,GRC,2012,24.731
Guatemala,GTM,2012,2.765
Guam,GUM,2012,12.2
Guyana,GUY,2012,12.038
High income,HIC,2012,7.71846270734258
"Hong Kong SAR, China",HKG,2012,3.285
Honduras,HND,2012,3.755
Heavily indebted poor countries (HIPC),HPC,2012,4.55787405742502
Croatia,HRV,2012,15.935
Haiti,HTI,2012,14.1
Hungary,HUN,2012,11.003
IBRD only,IBD,2012,6.1957338243915
IDA & IBRD total,IBT,2012,5.81557107782894
IDA total,IDA,2012,4.41473029452787
IDA blend,IDB,2012,4.08586102574122
Indonesia,IDN,2012,4.468
IDA only,IDX,2012,4.59649591873703
India,IND,2012,7.666
Ireland,IRL,2012,15.451
"Iran, Islamic Rep.",IRN,2012,12.275
Iraq,IRQ,2012,7.965
Iceland,ISL,2012,6.0
Israel,ISR,2012,6.762
Italy,ITA,2012,10.655
Jamaica,JAM,2012,8.695
Jordan,JOR,2012,12.2
Japan,JPN,2012,4.358
Kazakhstan,KAZ,2012,5.29
Kenya,KEN,2012,2.682
Kyrgyz Republic,KGZ,2012,3.114
Cambodia,KHM,2012,0.496
"Korea, Rep.",KOR,2012,2.812
Kuwait,KWT,2012,2.231
Latin America & Caribbean (excluding high income),LAC,2012,6.34515471758365
Lao PDR,LAO,2012,1.399
Lebanon,LBN,2012,7.937
Liberia,LBR,2012,2.146
Libya,LBY,2012,19.03
St. Lucia,LCA,2012,19.06
Latin America & Caribbean,LCN,2012,6.41475370048616
Least developed countries: UN classification,LDC,2012,4.84468039187204
Low income,LIC,2012,5.6406832455825
Sri Lanka,LKA,2012,3.88
Lower middle income,LMC,2012,6.09757245545053
Low & middle income,LMY,2012,5.80923167911401
Lesotho,LSO,2012,15.813
Late-demographic dividend,LTE,2012,5.01839062845465
Lithuania,LTU,2012,13.365
Luxembourg,LUX,2012,5.03
Latvia,LVA,2012,15.047
"Macao SAR, China",MAC,2012,1.97
Morocco,MAR,2012,8.99
Moldova,MDA,2012,2.151
Madagascar,MDG,2012,0.599
Maldives,MDV,2012,9.14
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2012,8.34716998400222
Mexico,MEX,2012,4.892
Middle income,MIC,2012,5.82095343848864
North Macedonia,MKD,2012,31.096
Mali,MLI,2012,1.482
Malta,MLT,2012,6.197
Myanmar,MMR,2012,0.767
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2012,8.88870328463669
Montenegro,MNE,2012,19.808
Mongolia,MNG,2012,3.905
Mozambique,MOZ,2012,3.305
Mauritania,MRT,2012,9.864
Mauritius,MUS,2012,7.472
Malawi,MWI,2012,4.952
Malaysia,MYS,2012,3.1
North America,NAC,2012,7.99588953313322
Namibia,NAM,2012,16.771
New Caledonia,NCL,2012,14.051
Niger,NER,2012,2.177
Nigeria,NGA,2012,3.76
Nicaragua,NIC,2012,5.208
Netherlands,NLD,2012,5.821
Norway,NOR,2012,3.129
Nepal,NPL,2012,10.643
New Zealand,NZL,2012,6.931
OECD members,OED,2012,8.10091624876963
Oman,OMN,2012,3.765
Other small states,OSS,2012,10.5325717269013
Pakistan,PAK,2012,3.667
Panama,PAN,2012,3.691
Peru,PER,2012,3.238
Philippines,PHL,2012,3.504
Papua New Guinea,PNG,2012,2.631
Poland,POL,2012,10.031
Pre-demographic dividend,PRE,2012,5.05832362422156
Puerto Rico (US),PRI,2012,14.5
"Korea, Dem. People's Rep.",PRK,2012,2.916
Portugal,PRT,2012,15.531
Paraguay,PRY,2012,4.085
West Bank and Gaza,PSE,2012,19.202
Pacific island small states,PSS,2012,3.54931121864559
Post-demographic dividend,PST,2012,8.11576608458466
French Polynesia,PYF,2012,12.143
Qatar,QAT,2012,0.48
Romania,ROU,2012,6.794
Russian Federation,RUS,2012,5.484
Rwanda,RWA,2012,11.701
South Asia,SAS,2012,7.25563099986403
Saudi Arabia,SAU,2012,5.622
Sudan,SDN,2012,17.002
Senegal,SEN,2012,3.888
Singapore,SGP,2012,3.72
Solomon Islands,SLB,2012,0.984
Sierra Leone,SLE,2012,4.552
El Salvador,SLV,2012,3.843
"Somalia, Fed. Rep.",SOM,2012,19.105
Serbia,SRB,2012,24.0
Sub-Saharan Africa (excluding high income),SSA,2012,6.32198183902121
South Sudan,SSD,2012,12.896
Sub-Saharan Africa,SSF,2012,5.86268616241881
Small states,SST,2012,9.30843122726105
Sao Tome and Principe,STP,2012,13.59
Suriname,SUR,2012,8.1
Slovak Republic,SVK,2012,13.966
Slovenia,SVN,2012,8.841
Sweden,SWE,2012,7.976
Eswatini,SWZ,2012,25.128
Syrian Arab Republic,SYR,2012,13.8
Chad,TCD,2012,0.9
East Asia & Pacific (IDA & IBRD countries),TEA,2012,4.06150735915238
Europe & Central Asia (IDA & IBRD countries),TEC,2012,7.65781096018443
Togo,TGO,2012,2.03
Thailand,THA,2012,0.58
Tajikistan,TJK,2012,11.444
Turkmenistan,TKM,2012,3.986
Latin America & the Caribbean (IDA & IBRD countries),TLA,2012,6.42754223490827
Timor-Leste,TLS,2012,3.468
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2012,8.83294357656985
Tonga,TON,2012,1.643
South Asia (IDA & IBRD),TSA,2012,7.25563099986403
Sub-Saharan Africa (IDA & IBRD countries),TSS,2012,5.86268616241881
Trinidad and Tobago,TTO,2012,3.718
Tunisia,TUN,2012,17.63
Turkiye,TUR,2012,9.21
Tanzania,TZA,2012,3.222
Uganda,UGA,2012,3.551
Ukraine,UKR,2012,7.529
Upper middle income,UMC,2012,5.61283246542524
Uruguay,URY,2012,6.451
United States,USA,2012,8.069
Uzbekistan,UZB,2012,4.87
St. Vincent and the Grenadines,VCT,2012,19.867
"Venezuela, RB",VEN,2012,6.601
Virgin Islands (U.S.),VIR,2012,12.109
Viet Nam,VNM,2012,1.027
Vanuatu,VUT,2012,4.951
World,WLD,2012,6.16018521815018
Samoa,WSM,2012,8.752
"Yemen, Rep.",YEM,2012,13.473
South Africa,ZAF,2012,24.727
Zambia,ZMB,2012,7.85
Zimbabwe,ZWE,2012,5.061
Africa Eastern and Southern,AFE,2013,6.98673270309414
Afghanistan,AFG,2013,7.93
Africa Western and Central,AFW,2013,3.70385320108226
Angola,AGO,2013,16.492
Albania,ALB,2013,15.866
Arab World,ARB,2013,11.0437281019773
United Arab Emirates,ARE,2013,2.126
Argentina,ARG,2013,7.1
Armenia,ARM,2013,16.576
Australia,AUS,2013,5.663
Austria,AUT,2013,5.367
Azerbaijan,AZE,2013,4.97
Burundi,BDI,2013,1.584
Belgium,BEL,2013,8.425
Benin,BEN,2013,2.099
Burkina Faso,BFA,2013,4.055
Bangladesh,BGD,2013,4.426
Bulgaria,BGR,2013,12.941
Bahrain,BHR,2013,1.182
"Bahamas, The",BHS,2013,16.18
Bosnia and Herzegovina,BIH,2013,27.49
Belarus,BLR,2013,5.937
Belize,BLZ,2013,8.349
Bolivia,BOL,2013,2.437
Brazil,BRA,2013,7.071
Barbados,BRB,2013,11.55
Brunei Darussalam,BRN,2013,6.655
Bhutan,BTN,2013,2.87
Botswana,BWA,2013,18.203
Central African Republic,CAF,2013,5.243
Canada,CAN,2013,7.143
Central Europe and the Baltics,CEB,2013,10.0753236166626
Switzerland,CHE,2013,4.747
Channel Islands,CHI,2013,8.82
Chile,CHL,2013,6.074
China,CHN,2013,4.6
Cote d'Ivoire,CIV,2013,4.255
Cameroon,CMR,2013,3.685
"Congo, Dem. Rep.",COD,2013,4.468
"Congo, Rep.",COG,2013,19.827
Colombia,COL,2013,9.246
Comoros,COM,2013,4.118
Cabo Verde,CPV,2013,11.392
Costa Rica,CRI,2013,8.218
Caribbean small states,CSS,2013,8.84996062325217
Cuba,CUB,2013,3.29
Cyprus,CYP,2013,16.131
Czechia,CZE,2013,6.953
Germany,DEU,2013,5.316
Djibouti,DJI,2013,26.157
Denmark,DNK,2013,7.384
Dominican Republic,DOM,2013,7.351
Algeria,DZA,2013,9.82
East Asia & Pacific (excluding high income),EAP,2013,4.04644374340581
Early-demographic dividend,EAR,2013,6.71768093948525
East Asia & Pacific,EAS,2013,4.03852869929477
Europe & Central Asia (excluding high income),ECA,2013,8.60527704542384
Europe & Central Asia,ECS,2013,9.27187350321096
Ecuador,ECU,2013,3.083
"Egypt, Arab Rep.",EGY,2013,13.154
Euro area,EMU,2013,11.9982760867162
Eritrea,ERI,2013,5.423
Spain,ESP,2013,26.094
Estonia,EST,2013,8.631
Ethiopia,ETH,2013,2.251
European Union,EUU,2013,11.3499080660671
Fragile and conflict affected situations,FCS,2013,5.23081343093215
Finland,FIN,2013,8.193
Fiji,FJI,2013,4.357
France,FRA,2013,9.913
Gabon,GAB,2013,19.794
United Kingdom,GBR,2013,7.704
Georgia,GEO,2013,19.416
Ghana,GHA,2013,2.173
Guinea,GIN,2013,4.967
"Gambia, The",GMB,2013,9.454
Guinea-Bissau,GNB,2013,3.162
Equatorial Guinea,GNQ,2013,7.86
Greece,GRC,2013,27.686
Guatemala,GTM,2013,3.017
Guam,GUM,2013,11.5
Guyana,GUY,2013,12.303
High income,HIC,2013,7.61777443075933
"Hong Kong SAR, China",HKG,2013,3.4
Honduras,HND,2013,5.646
Heavily indebted poor countries (HIPC),HPC,2013,4.28006264560717
Croatia,HRV,2013,17.251
Haiti,HTI,2013,13.642
Hungary,HUN,2013,10.177
IBRD only,IBD,2013,6.20427731184432
IDA & IBRD total,IBT,2013,5.78053948175613
IDA total,IDA,2013,4.23966362366824
IDA blend,IDB,2013,3.705673609113
Indonesia,IDN,2013,4.336
IDA only,IDX,2013,4.53605970306917
India,IND,2013,7.711
Ireland,IRL,2013,13.735
"Iran, Islamic Rep.",IRN,2013,10.595
Iraq,IRQ,2013,9.205
Iceland,ISL,2013,5.376
Israel,ISR,2013,6.137
Italy,ITA,2013,12.149
Jamaica,JAM,2013,9.698
Jordan,JOR,2013,12.6
Japan,JPN,2013,4.038
Kazakhstan,KAZ,2013,5.2
Kenya,KEN,2013,2.764
Kyrgyz Republic,KGZ,2013,3.153
Cambodia,KHM,2013,0.438
"Korea, Rep.",KOR,2013,2.747
Kuwait,KWT,2013,2.471
Latin America & Caribbean (excluding high income),LAC,2013,6.27313913353293
Lao PDR,LAO,2013,1.757
Lebanon,LBN,2013,8.458
Liberia,LBR,2013,2.08
Libya,LBY,2013,19.327
St. Lucia,LCA,2013,22.21
Latin America & Caribbean,LCN,2013,6.36984382898005
Least developed countries: UN classification,LDC,2013,4.79478604222837
Low income,LIC,2013,5.4344610743664
Sri Lanka,LKA,2013,4.186
Lower middle income,LMC,2013,6.0870403765087
Low & middle income,LMY,2013,5.76671345355282
Lesotho,LSO,2013,15.97
Late-demographic dividend,LTE,2013,4.9991632168894
Lithuania,LTU,2013,11.77
Luxembourg,LUX,2013,6.045
Latvia,LVA,2013,11.867
"Macao SAR, China",MAC,2013,1.82
Morocco,MAR,2013,9.23
Moldova,MDA,2013,1.873
Madagascar,MDG,2013,0.996
Maldives,MDV,2013,8.3
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2013,7.92949830432798
Mexico,MEX,2013,4.921
Middle income,MIC,2013,5.79007372091857
North Macedonia,MKD,2013,29.017
Mali,MLI,2013,1.516
Malta,MLT,2013,6.106
Myanmar,MMR,2013,0.775
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2013,8.46078673520129
Montenegro,MNE,2013,19.585
Mongolia,MNG,2013,4.231
Mozambique,MOZ,2013,3.346
Mauritania,MRT,2013,9.929
Mauritius,MUS,2013,7.322
Malawi,MWI,2013,4.978
Malaysia,MYS,2013,3.16
North America,NAC,2013,7.34976348971497
Namibia,NAM,2013,19.028
New Caledonia,NCL,2013,14.347
Niger,NER,2013,1.397
Nigeria,NGA,2013,3.711
Nicaragua,NIC,2013,5.28
Netherlands,NLD,2013,7.241
Norway,NOR,2013,3.425
Nepal,NPL,2013,10.687
New Zealand,NZL,2013,5.839
OECD members,OED,2013,7.9862535059651
Oman,OMN,2013,3.547
Other small states,OSS,2013,10.7680988187154
Pakistan,PAK,2013,2.954
Panama,PAN,2013,3.674
Peru,PER,2013,3.575
Philippines,PHL,2013,3.497
Papua New Guinea,PNG,2013,2.692
Poland,POL,2013,10.293
Pre-demographic dividend,PRE,2013,4.87145374854621
Puerto Rico (US),PRI,2013,14.3
"Korea, Dem. People's Rep.",PRK,2013,2.928
Portugal,PRT,2013,16.188
Paraguay,PRY,2013,4.385
West Bank and Gaza,PSE,2013,19.894
Pacific island small states,PSS,2013,3.42909052402725
Post-demographic dividend,PST,2013,7.99359933869061
French Polynesia,PYF,2013,12.029
Qatar,QAT,2013,0.28
Romania,ROU,2013,7.096
Russian Federation,RUS,2013,5.513
Rwanda,RWA,2013,11.785
South Asia,SAS,2013,7.3425993889327
Saudi Arabia,SAU,2013,5.6
Sudan,SDN,2013,16.3
Senegal,SEN,2013,4.986
Singapore,SGP,2013,3.86
Solomon Islands,SLB,2013,0.694
Sierra Leone,SLE,2013,4.538
El Salvador,SLV,2013,3.693
"Somalia, Fed. Rep.",SOM,2013,19.013
Serbia,SRB,2013,22.154
Sub-Saharan Africa (excluding high income),SSA,2013,6.07493493087422
South Sudan,SSD,2013,12.727
Sub-Saharan Africa,SSF,2013,5.63909163230501
Small states,SST,2013,9.42121433337902
Sao Tome and Principe,STP,2013,12.48
Suriname,SUR,2013,6.6
Slovak Republic,SVK,2013,14.226
Slovenia,SVN,2013,10.103
Sweden,SWE,2013,8.052
Eswatini,SWZ,2013,24.448
Syrian Arab Republic,SYR,2013,14.5
Chad,TCD,2013,0.948
East Asia & Pacific (IDA & IBRD countries),TEA,2013,4.06337163020855
Europe & Central Asia (IDA & IBRD countries),TEC,2013,7.71467591449192
Togo,TGO,2013,2.085
Thailand,THA,2013,0.249
Tajikistan,TJK,2013,11.417
Turkmenistan,TKM,2013,3.983
Latin America & the Caribbean (IDA & IBRD countries),TLA,2013,6.38397300585286
Timor-Leste,TLS,2013,3.564
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2013,8.39803170756744
Tonga,TON,2013,1.754
South Asia (IDA & IBRD),TSA,2013,7.34259938893269
Sub-Saharan Africa (IDA & IBRD countries),TSS,2013,5.63909163230501
Trinidad and Tobago,TTO,2013,2.683
Tunisia,TUN,2013,15.934
Turkiye,TUR,2013,9.713
Tanzania,TZA,2013,2.93
Uganda,UGA,2013,1.91
Ukraine,UKR,2013,7.17
Upper middle income,UMC,2013,5.56318008358711
Uruguay,URY,2013,6.444
United States,USA,2013,7.375
Uzbekistan,UZB,2013,4.86
St. Vincent and the Grenadines,VCT,2013,19.367
"Venezuela, RB",VEN,2013,7.54
Virgin Islands (U.S.),VIR,2013,12.55
Viet Nam,VNM,2013,1.316
Vanuatu,VUT,2013,5.058
World,WLD,2013,6.10728679764752
Samoa,WSM,2013,8.773
"Yemen, Rep.",YEM,2013,13.673
South Africa,ZAF,2013,24.561
Zambia,ZMB,2013,7.264
Zimbabwe,ZWE,2013,4.943
Africa Eastern and Southern,AFE,2014,6.94701073401333
Afghanistan,AFG,2014,7.915
Africa Western and Central,AFW,2014,3.88139571396106
Angola,AGO,2014,16.406
Albania,ALB,2014,18.055
Arab World,ARB,2014,11.0374017204054
United Arab Emirates,ARE,2014,2.002
Argentina,ARG,2014,7.268
Armenia,ARM,2014,17.498
Australia,AUS,2014,6.078
Austria,AUT,2014,5.674
Azerbaijan,AZE,2014,4.91
Burundi,BDI,2014,1.572
Belgium,BEL,2014,8.523
Benin,BEN,2014,1.872
Burkina Faso,BFA,2014,4.251
Bangladesh,BGD,2014,4.416
Bulgaria,BGR,2014,11.424
Bahrain,BHR,2014,1.141
"Bahamas, The",BHS,2014,13.8
Bosnia and Herzegovina,BIH,2014,27.517
Belarus,BLR,2014,5.902
Belize,BLZ,2014,8.244
Bolivia,BOL,2014,2.021
Brazil,BRA,2014,6.755
Barbados,BRB,2014,12.17
Brunei Darussalam,BRN,2014,6.862
Bhutan,BTN,2014,2.63
Botswana,BWA,2014,18.514
Central African Republic,CAF,2014,5.326
Canada,CAN,2014,7.023
Central Europe and the Baltics,CEB,2014,8.87627586503652
Switzerland,CHE,2014,4.826
Channel Islands,CHI,2014,8.571
Chile,CHL,2014,6.483
China,CHN,2014,4.63
Cote d'Ivoire,CIV,2014,3.285
Cameroon,CMR,2014,3.534
"Congo, Dem. Rep.",COD,2014,4.436
"Congo, Rep.",COG,2014,19.691
Colombia,COL,2014,8.799
Comoros,COM,2014,4.119
Cabo Verde,CPV,2014,11.674
Costa Rica,CRI,2014,8.499
Caribbean small states,CSS,2014,8.58616864157887
Cuba,CUB,2014,2.7
Cyprus,CYP,2014,16.277
Czechia,CZE,2014,6.108
Germany,DEU,2014,4.979
Djibouti,DJI,2014,26.173
Denmark,DNK,2014,6.925
Dominican Republic,DOM,2014,6.719
Algeria,DZA,2014,10.207
East Asia & Pacific (excluding high income),EAP,2014,4.04186575779653
Early-demographic dividend,EAR,2014,6.64658238879271
East Asia & Pacific,EAS,2014,4.01783996091461
Europe & Central Asia (excluding high income),ECA,2014,9.00778817772866
Europe & Central Asia,ECS,2014,8.95460049575328
Ecuador,ECU,2014,3.48
"Egypt, Arab Rep.",EGY,2014,13.105
Euro area,EMU,2014,11.6261765228596
Eritrea,ERI,2014,5.43
Spain,ESP,2014,24.441
Estonia,EST,2014,7.352
Ethiopia,ETH,2014,2.359
European Union,EUU,2014,10.8266686494913
Fragile and conflict affected situations,FCS,2014,5.37407223056533
Finland,FIN,2014,8.663
Fiji,FJI,2014,4.325
France,FRA,2014,10.273
Gabon,GAB,2014,19.916
United Kingdom,GBR,2014,6.363
Georgia,GEO,2014,17.439
Ghana,GHA,2014,4.415
Guinea,GIN,2014,5.09
"Gambia, The",GMB,2014,8.218
Guinea-Bissau,GNB,2014,3.254
Equatorial Guinea,GNQ,2014,7.845
Greece,GRC,2014,26.708
Guatemala,GTM,2014,2.717
Guam,GUM,2014,7.6
Guyana,GUY,2014,12.639
High income,HIC,2014,7.0347357251866
"Hong Kong SAR, China",HKG,2014,3.296
Honduras,HND,2014,7.078
Heavily indebted poor countries (HIPC),HPC,2014,4.2863349936028
Croatia,HRV,2014,17.29
Haiti,HTI,2014,13.755
Hungary,HUN,2014,7.725
IBRD only,IBD,2014,6.18113807892592
IDA & IBRD total,IBT,2014,5.7383310626065
IDA total,IDA,2014,4.13935624675978
IDA blend,IDB,2014,3.38375043080768
Indonesia,IDN,2014,4.049
IDA only,IDX,2014,4.56038422576037
India,IND,2014,7.674
Ireland,IRL,2014,11.858
"Iran, Islamic Rep.",IRN,2014,10.68
Iraq,IRQ,2014,10.59
Iceland,ISL,2014,4.897
Israel,ISR,2014,5.789
Italy,ITA,2014,12.683
