Country Name,Country Code,Year,gdp
Small states,SST,1999,74150045695.1207
Sao Tome and Principe,STP,1999,77302211.9248351
Suriname,SUR,1999,886290697.674419
Slovak Republic,SVK,1999,30496272225.1337
Slovenia,SVN,1999,22609669083.7179
Sweden,SWE,1999,274320415375.678
Eswatini,SWZ,1999,1547888495.98428
Seychelles,SYC,1999,662838614.880674
Syrian Arab Republic,SYR,1999,15873875968.9922
Chad,TCD,1999,1534673583.2487
East Asia & Pacific (IDA & IBRD countries),TEA,1999,1585948588432.78
Europe & Central Asia (IDA & IBRD countries),TEC,1999,823854135754.596
Togo,TGO,1999,2226577203.91399
Thailand,THA,1999,126669211778.94
Tajikistan,TJK,1999,1086612290.27171
Turkmenistan,TKM,1999,2450564100.18292
Latin America & the Caribbean (IDA & IBRD countries),TLA,1999,2002860206663.71
Timor-Leste,TLS,1999,225357600.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1999,510969926774.372
Tonga,TON,1999,199208717.501913
South Asia (IDA & IBRD),TSA,1999,531770143696.111
Sub-Saharan Africa (IDA & IBRD countries),TSS,1999,404045130608.589
Trinidad and Tobago,TTO,1999,6808982520.75759
Tunisia,TUN,1999,22943202174.9668
Turkiye,TUR,1999,256395932738.435
Tuvalu,TUV,1999,14800503.2582747
Tanzania,TZA,1999,12704334195.8151
Uganda,UGA,1999,5998563257.94659
Ukraine,UKR,1999,31580639553.8298
Upper middle income,UMC,1999,3993906903781.16
Uruguay,URY,1999,23983945190.6202
United States,USA,1999,9631172000000.0
Uzbekistan,UZB,1999,17078465982.0282
St. Vincent and the Grenadines,VCT,1999,390718518.518519
"Venezuela, RB",VEN,1999,97972842461.5131
Viet Nam,VNM,1999,28683659006.7752
Vanuatu,VUT,1999,268006972.690296
World,WLD,1999,32757333536608.6
Samoa,WSM,1999,255408060.259486
"Yemen, Rep.",YEM,1999,7639325295.88287
South Africa,ZAF,1999,151516957078.536
Zambia,ZMB,1999,3404284890.5306
Zimbabwe,ZWE,1999,6858013652.196
Aruba,ABW,2000,1873452513.96648
Africa Eastern and Southern,AFE,2000,287201651521.163
Afghanistan,AFG,2000,3521418059.92345
Africa Western and Central,AFW,2000,142140075688.035
Angola,AGO,2000,9129594970.15301
Albania,ALB,2000,3584570164.85195
Andorra,AND,2000,1432606188.69324
Arab World,ARB,2000,763411636190.425
United Arab Emirates,ARE,2000,104337372362.151
Argentina,ARG,2000,284203750000.0
Armenia,ARM,2000,1911563668.85006
Antigua and Barbuda,ATG,2000,901003703.703704
Australia,AUS,2000,416167815092.908
Austria,AUT,2000,196181599831.287
Azerbaijan,AZE,2000,5272615722.96892
Burundi,BDI,2000,870486065.883137
Belgium,BEL,2000,236792460312.471
Benin,BEN,2000,3519991440.47913
Burkina Faso,BFA,2000,2968370087.59759
Bangladesh,BGD,2000,53369787318.6245
Bulgaria,BGR,2000,13245990274.4581
Bahrain,BHR,2000,9062898936.17021
"Bahamas, The",BHS,2000,8076470000.0
Bosnia and Herzegovina,BIH,2000,5567772768.81188
Belarus,BLR,2000,12736780455.1539
Belize,BLZ,2000,1138900000.0
Bermuda,BMU,2000,3480219000.0
Bolivia,BOL,2000,8397855484.76908
Brazil,BRA,2000,655448231983.527
Barbados,BRB,2000,3059500000.0
Brunei Darussalam,BRN,2000,6570999059.70575
Bhutan,BTN,2000,460733418.399276
Botswana,BWA,2000,5788329609.15755
Central African Republic,CAF,2000,916777282.691659
Canada,CAN,2000,744773415931.587
Central Europe and the Baltics,CEB,2000,429412709571.523
Switzerland,CHE,2000,279216033870.204
Channel Islands,CHI,2000,6439703434.71024
Chile,CHL,2000,78339750721.364
China,CHN,2000,1223754919971.05
Cote d'Ivoire,CIV,2000,16577533891.8785
Cameroon,CMR,2000,10566579294.9831
"Congo, Dem. Rep.",COD,2000,19088046305.7971
"Congo, Rep.",COG,2000,3227927697.57921
Colombia,COL,2000,99875074951.0278
Comoros,COM,2000,351136579.648632
Cabo Verde,CPV,2000,539227277.626411
Costa Rica,CRI,2000,15013629661.8969
Caribbean small states,CSS,2000,25626304826.4456
Cuba,CUB,2000,30565400000.0
Curacao,CUW,2000,2120511229.05028
Cyprus,CYP,2000,9985847313.85485
Czechia,CZE,2000,62175642238.0847
Germany,DEU,2000,1966980701145.1
Djibouti,DJI,2000,551230861.856505
Dominica,DMA,2000,333470370.37037
Denmark,DNK,2000,164043817223.59
Dominican Republic,DOM,2000,24305780628.6677
Algeria,DZA,2000,54790398570.3282
East Asia & Pacific (excluding high income),EAP,2000,1748622008555.14
Early-demographic dividend,EAR,2000,3377884083963.95
East Asia & Pacific,EAS,2000,8390400776264.31
Europe & Central Asia (excluding high income),ECA,2000,390808949021.067
Europe & Central Asia,ECS,2000,10077728121071.6
Ecuador,ECU,2000,17539454727.3637
"Egypt, Arab Rep.",EGY,2000,99838543960.0763
Euro area,EMU,2000,6528628818011.91
Eritrea,ERI,2000,706370815.584416
Spain,ESP,2000,598102854756.08
Estonia,EST,2000,5686579747.53524
Ethiopia,ETH,2000,8242349617.8638
European Union,EUU,2000,7288482686162.8
Fragile and conflict affected situations,FCS,2000,466382378409.98
Finland,FIN,2000,125967821110.589
Fiji,FJI,2000,1678219507.89829
France,FRA,2000,1360959069477.49
Faroe Islands,FRO,2000,1067109530.64798
"Micronesia, Fed. Sts.",FSM,2000,233271800.0
Gabon,GAB,2000,5080483628.53013
United Kingdom,GBR,2000,1665534876683.31
Georgia,GEO,2000,3057475335.18846
Ghana,GHA,2000,4982850662.20851
Guinea,GIN,2000,4367458866.71537
"Gambia, The",GMB,2000,782913871.80966
Guinea-Bissau,GNB,2000,391345597.488269
Equatorial Guinea,GNQ,2000,1045998496.43872
Greece,GRC,2000,125760166224.805
Grenada,GRD,2000,520044370.37037
Greenland,GRL,2000,1068025016.00862
Guatemala,GTM,2000,19288929030.0508
Guyana,GUY,2000,712667896.727512
High income,HIC,2000,28067143567118.1
"Hong Kong SAR, China",HKG,2000,171668891194.349
Honduras,HND,2000,7186638029.05875
Heavily indebted poor countries (HIPC),HPC,2000,181381054438.024
Croatia,HRV,2000,22134411297.473
Haiti,HTI,2000,6813566098.8675
Hungary,HUN,2000,47275954428.9586
IBRD only,IBD,2000,5885680708970.92
IDA & IBRD total,IBT,2000,6403935093294.85
IDA total,IDA,2000,518662199087.131
IDA blend,IDB,2000,244328547027.03
Indonesia,IDN,2000,165021012077.81
IDA only,IDX,2000,274832835638.776
Isle of Man,IMN,2000,1601050083.21985
India,IND,2000,468395521654.458
Ireland,IRL,2000,100207610429.909
"Iran, Islamic Rep.",IRN,2000,109591707801.431
Iraq,IRQ,2000,48364250943.9051
Iceland,ISL,2000,9025660361.75842
Israel,ISR,2000,136512300542.025
Italy,ITA,2000,1149661363439.38
Jamaica,JAM,2000,9005064474.93003
Jordan,JOR,2000,8460789844.8519
Japan,JPN,2000,4968359075956.59
Kazakhstan,KAZ,2000,18291990662.0356
Kenya,KEN,2000,12705350097.8044
Kyrgyz Republic,KGZ,2000,1369688498.06778
Cambodia,KHM,2000,3694168979.32019
Kiribati,KIR,2000,74910527.2586758
St. Kitts and Nevis,KNA,2000,421695769.843918
"Korea, Rep.",KOR,2000,576179387819.613
Kuwait,KWT,2000,37718743480.0751
Latin America & Caribbean (excluding high income),LAC,2000,1986486669520.2
Lao PDR,LAO,2000,1731198022.46763
Lebanon,LBN,2000,17260364842.4544
Liberia,LBR,2000,874000000.0
Libya,LBY,2000,38270954138.1128
St. Lucia,LCA,2000,932592592.592592
Latin America & Caribbean,LCN,2000,2326949652020.11
Least developed countries: UN classification,LDC,2000,224107250303.781
Low income,LIC,2000,116187766608.924
Liechtenstein,LIE,2000,2483889858.32312
Sri Lanka,LKA,2000,16330814179.9766
Lower middle income,LMC,2000,1188689613180.98
Low & middle income,LMY,2000,5670020118148.49
Lesotho,LSO,2000,887291687.920796
Late-demographic dividend,LTE,2000,3427127607250.87
Lithuania,LTU,2000,11550695727.2335
Luxembourg,LUX,2000,21230182989.3036
Latvia,LVA,2000,7761252607.18424
"Macao SAR, China",MAC,2000,6774193548.3871
Morocco,MAR,2000,43017455401.8445
Monaco,MCO,2000,2654462665.26893
Moldova,MDA,2000,1288429391.79951
Madagascar,MDG,2000,4629247203.84524
Maldives,MDV,2000,624337145.284622
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2000,1098757920739.36
Mexico,MEX,2000,742061329749.127
Marshall Islands,MHL,2000,114838500.0
Middle income,MIC,2000,5555882715934.3
North Macedonia,MKD,2000,3772859034.20508
Mali,MLI,2000,2961484953.86444
Malta,MLT,2000,4036809864.64044
Myanmar,MMR,2000,8905066163.58643
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2000,577555414243.714
Montenegro,MNE,2000,984293043.811565
Mongolia,MNG,2000,1136896123.61298
Mozambique,MOZ,2000,5930685214.61595
Mauritania,MRT,2000,1779520886.47015
Mauritius,MUS,2000,4726108622.47661
Malawi,MWI,2000,2537307580.32808
Malaysia,MYS,2000,93789736842.1053
North America,NAC,2000,10999205634931.6
Namibia,NAM,2000,3922232164.83175
New Caledonia,NCL,2000,3420032041.07385
Niger,NER,2000,2241753192.81158
Nigeria,NGA,2000,69171451627.2465
Nicaragua,NIC,2000,5109587049.97449
Netherlands,NLD,2000,417649282153.726
Norway,NOR,2000,171457201935.968
Nepal,NPL,2000,5494252207.90502
Nauru,NRU,2000,26930980.3429002
New Zealand,NZL,2000,52623281956.7031
OECD members,OED,2000,27682211346299.4
Oman,OMN,2000,22259557867.3602
Other small states,OSS,2000,47386053592.7259
Pakistan,PAK,2000,99484802344.5277
Panama,PAN,2000,11966497000.0
Peru,PER,2000,51744749133.213
Philippines,PHL,2000,83669788376.9213
Palau,PLW,2000,149535800.0
Papua New Guinea,PNG,2000,3521339699.07407
Poland,POL,2000,172953527033.013
Pre-demographic dividend,PRE,2000,282712808754.123
Puerto Rico (US),PRI,2000,61701800000.0
Portugal,PRT,2000,118605192877.388
Paraguay,PRY,2000,8855705139.55857
West Bank and Gaza,PSE,2000,4313600000.0
Pacific island small states,PSS,2000,3448150247.74633
Post-demographic dividend,PST,2000,26410406658293.2
French Polynesia,PYF,2000,3599845480.34359
Qatar,QAT,2000,17759890109.8901
Romania,ROU,2000,37253739511.1273
Russian Federation,RUS,2000,259710142196.943
Rwanda,RWA,2000,2068836754.37431
South Asia,SAS,2000,544675445924.648
Saudi Arabia,SAU,2000,189514933333.333
Sudan,SDN,2000,12257299147.2936
Senegal,SEN,2000,6013185003.97525
Singapore,SGP,2000,96076539925.7409
Solomon Islands,SLB,2000,419842674.227652
Sierra Leone,SLE,2000,635866403.776065
El Salvador,SLV,2000,11784927700.0
San Marino,SMR,2000,1007661366.66959
"Somalia, Fed. Rep.",SOM,2000,3412797450.20112
Serbia,SRB,2000,7326373882.11044
Sub-Saharan Africa (excluding high income),SSA,2000,419427320519.798
Sub-Saharan Africa,SSF,2000,428318893884.446
Small states,SST,2000,76460508666.9178
Sao Tome and Principe,STP,2000,76198394.8202671
Suriname,SUR,2000,947671969.69697
Slovak Republic,SVK,2000,29215726004.7765
Slovenia,SVN,2000,20159190701.6789
Sweden,SWE,2000,262905197441.662
Eswatini,SWZ,2000,1738093840.36607
Seychelles,SYC,2000,654212394.27164
Syrian Arab Republic,SYR,2000,18937052543.4373
Chad,TCD,2000,1388506771.58756
East Asia & Pacific (IDA & IBRD countries),TEA,2000,1746603943460.8
Europe & Central Asia (IDA & IBRD countries),TEC,2000,895838467014.279
Togo,TGO,2000,2106848752.27753
Thailand,THA,2000,126392224253.794
Tajikistan,TJK,2000,860541842.263697
Turkmenistan,TKM,2000,2904663310.9825
Latin America & the Caribbean (IDA & IBRD countries),TLA,2000,2214460093284.61
Timor-Leste,TLS,2000,366924300.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2000,573241814243.714
Tonga,TON,2000,204848487.806485
South Asia (IDA & IBRD),TSA,2000,544675445924.648
Sub-Saharan Africa (IDA & IBRD countries),TSS,2000,428318893884.446
Trinidad and Tobago,TTO,2000,8154342116.10311
Tunisia,TUN,2000,21473528160.7782
Turkiye,TUR,2000,274294623164.043
Tuvalu,TUV,2000,15073975.5349377
Tanzania,TZA,2000,13371767081.7428
Uganda,UGA,2000,6193246837.09687
Ukraine,UKR,2000,32375083934.8241
Upper middle income,UMC,2000,4367159322540.17
Uruguay,URY,2000,22823270892.1094
United States,USA,2000,10250952000000.0
Uzbekistan,UZB,2000,13760513969.314
St. Vincent and the Grenadines,VCT,2000,427946037.037037
"Venezuela, RB",VEN,2000,117146466002.661
Viet Nam,VNM,2000,31172518403.3162
Vanuatu,VUT,2000,272014627.835262
World,WLD,2000,33868713738357.9
Samoa,WSM,2000,258856139.798489
"Yemen, Rep.",YEM,2000,9679316770.18633
South Africa,ZAF,2000,151752757215.309
Zambia,ZMB,2000,3600632111.41414
Zimbabwe,ZWE,2000,6689958138.66446
Aruba,ABW,2001,1896456983.24022
Africa Eastern and Southern,AFE,2001,260992228316.31
Afghanistan,AFG,2001,2813571753.87253
Africa Western and Central,AFW,2001,150058483260.659
Angola,AGO,2001,8936079117.73136
Albania,ALB,2001,4059064033.13379
Andorra,AND,2001,1548265808.05802
Arab World,ARB,2001,744728537853.62
United Arab Emirates,ARE,2001,103311640571.818
Argentina,ARG,2001,268696750000.0
Armenia,ARM,2001,2118467913.37873
Antigua and Barbuda,ATG,2001,877774074.074074
Australia,AUS,2001,379629301675.108
Austria,AUT,2001,196477206829.33
Azerbaijan,AZE,2001,5707616203.72011
Burundi,BDI,2001,876794723.068586
Belgium,BEL,2001,236746141604.37
Benin,BEN,2001,3666222635.13875
Burkina Faso,BFA,2001,3190371080.94768
Bangladesh,BGD,2001,53991289844.3291
Bulgaria,BGR,2001,14183446025.7389
Bahrain,BHR,2001,8976196808.51064
"Bahamas, The",BHS,2001,8317830000.0
Bosnia and Herzegovina,BIH,2001,5800615466.26648
Belarus,BLR,2001,12354820143.8849
Belize,BLZ,2001,1172800000.0
Bermuda,BMU,2001,3680483000.0
Bolivia,BOL,2001,8141516928.39489
Brazil,BRA,2001,559983634798.981
Barbados,BRB,2001,3054500000.0
Brunei Darussalam,BRN,2001,6096155747.56182
Bhutan,BTN,2001,496110225.710307
Botswana,BWA,2001,5489608299.66445
Central African Republic,CAF,2001,932648604.751954
Canada,CAN,2001,738981792355.372
Central Europe and the Baltics,CEB,2001,469501416107.35
Switzerland,CHE,2001,286582672434.226
Channel Islands,CHI,2001,6232906290.4851
Chile,CHL,2001,71574739561.4329
China,CHN,2001,1355036590251.52
Cote d'Ivoire,CIV,2001,16810537043.8407
Cameroon,CMR,2001,10953485349.1135
"Congo, Dem. Rep.",COD,2001,7438189100.33333
"Congo, Rep.",COG,2001,2796704604.03812
Colombia,COL,2001,98200641203.3892
Comoros,COM,2001,378512024.077556
Cabo Verde,CPV,2001,563090490.377368
Costa Rica,CRI,2001,15976174336.9721
Caribbean small states,CSS,2001,26505415976.1591
Cuba,CUB,2001,31682400000.0
Curacao,CUW,2001,2143450726.25698
Cyprus,CYP,2001,10397898907.1038
Czechia,CZE,2001,68135304463.9641
Germany,DEU,2001,1966381496641.73
Djibouti,DJI,2001,572417440.820162
Dominica,DMA,2001,377462962.962963
Denmark,DNK,2001,164881594415.341
Dominican Republic,DOM,2001,25601823687.5742
Algeria,DZA,2001,59413400923.6364
East Asia & Pacific (excluding high income),EAP,2001,1862936700598.97
Early-demographic dividend,EAR,2001,3351422428182.59
East Asia & Pacific,EAS,2001,7805815452189.22
Europe & Central Asia (excluding high income),ECA,2001,335210031231.521
Europe & Central Asia,ECS,2001,10182157832948.9
Ecuador,ECU,2001,23127055000.0
"Egypt, Arab Rep.",EGY,2001,96684636118.5984
Euro area,EMU,2001,6631899417574.32
Eritrea,ERI,2001,752371688.743186
Spain,ESP,2001,627798682378.741
Estonia,EST,2001,6250218422.70164
Ethiopia,ETH,2001,8231326016.47494
European Union,EUU,2001,7407617397190.54
Fragile and conflict affected situations,FCS,2001,456399281412.004
Finland,FIN,2001,129519672868.898
Fiji,FJI,2001,1652462023.46215
France,FRA,2001,1370376677298.86
Faroe Islands,FRO,2001,1160268212.07291
"Micronesia, Fed. Sts.",FSM,2001,240970900.0
Gabon,GAB,2001,5023265413.2623
United Kingdom,GBR,2001,1649827263567.01
Georgia,GEO,2001,3219462262.0075
Ghana,GHA,2001,5314872854.4405
Guinea,GIN,2001,4125527603.22908
"Gambia, The",GMB,2001,687410645.063943
Guinea-Bissau,GNB,2001,412610871.509121
Equatorial Guinea,GNQ,2001,1461139022.02954
Greece,GRC,2001,132050474720.03
Grenada,GRD,2001,520444185.185185
Greenland,GRL,2001,1086170703.9816
Guatemala,GTM,2001,18405220247.4412
Guyana,GUY,2001,712167450.162898
High income,HIC,2001,27844274390117.9
"Hong Kong SAR, China",HKG,2001,169404327616.605
Honduras,HND,2001,7651162302.3456
Heavily indebted poor countries (HIPC),HPC,2001,175229674248.036
Croatia,HRV,2001,23066883849.6467
Haiti,HTI,2001,6331970324.31022
Hungary,HUN,2001,53800068065.7969
IBRD only,IBD,2001,5971168280278.79
IDA & IBRD total,IBT,2001,6483769337196.68
IDA total,IDA,2001,512842615957.346
IDA blend,IDB,2001,244005148509.2
Indonesia,IDN,2001,160446947784.909
IDA only,IDX,2001,269261045514.184
Isle of Man,IMN,2001,1668684324.16871
India,IND,2001,485440139204.171
Ireland,IRL,2001,109346669229.695
"Iran, Islamic Rep.",IRN,2001,126878750295.583
Iraq,IRQ,2001,36176430128.8057
Iceland,ISL,2001,8234846804.60582
Israel,ISR,2001,135002039612.906
Italy,ITA,2001,1172041488805.87
Jamaica,JAM,2001,9194727831.07318
Jordan,JOR,2001,8975814652.8196
Japan,JPN,2001,4374711694090.87
Kazakhstan,KAZ,2001,22152689179.8815
Kenya,KEN,2001,12986007425.8781
Kyrgyz Republic,KGZ,2001,1525116370.27939
Cambodia,KHM,2001,4145665969.92864
Kiribati,KIR,2001,64935850.1573877
St. Kitts and Nevis,KNA,2001,458643829.014199
"Korea, Rep.",KOR,2001,547656279894.587
Kuwait,KWT,2001,34889559869.8326
Latin America & Caribbean (excluding high income),LAC,2001,1935501395146.33
Lao PDR,LAO,2001,1768619058.34647
Lebanon,LBN,2001,17649751243.7811
Liberia,LBR,2001,906000000.0
Libya,LBY,2001,34112093927.254
St. Lucia,LCA,2001,892592592.592592
Latin America & Caribbean,LCN,2001,2282605662261.79
Least developed countries: UN classification,LDC,2001,216021475792.482
Low income,LIC,2001,109295745604.839
Liechtenstein,LIE,2001,2491800558.77674
Sri Lanka,LKA,2001,15749753804.8344
Lower middle income,LMC,2001,1200844599730.39
Low & middle income,LMY,2001,5680819143538.62
Lesotho,LSO,2001,825706961.238689
Late-demographic dividend,LTE,2001,3545454686439.97
Lithuania,LTU,2001,12260761329.3051
Luxembourg,LUX,2001,21387533703.2327
Latvia,LVA,2001,8190888739.6463
"Macao SAR, China",MAC,2001,6860272608.45211
Morocco,MAR,2001,43831480207.6444
Monaco,MCO,2001,2673723033.71239
Moldova,MDA,2001,1480673594.05602
Madagascar,MDG,2001,5438332601.90798
Maldives,MDV,2001,870031676.798793
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2001,1090545600310.8
Mexico,MEX,2001,796064590549.136
Marshall Islands,MHL,2001,122406100.0
Middle income,MIC,2001,5572901050659.61
North Macedonia,MKD,2001,3709636030.66578
Mali,MLI,2001,3468337942.32063
Malta,MLT,2001,4070867153.47963
Myanmar,MMR,2001,6477790688.22844
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2001,580413513039.273
Montenegro,MNE,2001,1159869245.92513
Mongolia,MNG,2001,1267997934.3125
Mozambique,MOZ,2001,5650154067.10346
Mauritania,MRT,2001,1746063557.61355
Mauritius,MUS,2001,4675755867.17657
Malawi,MWI,2001,2498008664.6691
Malaysia,MYS,2001,92783947368.4211
North America,NAC,2001,11324591275355.4
Namibia,NAM,2001,3557341215.15159
New Caledonia,NCL,2001,3297734891.14661
Niger,NER,2001,2448714703.96617
Nigeria,NGA,2001,73557840064.489
Nicaragua,NIC,2001,5351752034.2221
Netherlands,NLD,2001,432536219668.898
Norway,NOR,2001,174239354070.977
Nepal,NPL,2001,6007055042.17687
Nauru,NRU,2001,22613287.5389074
New Zealand,NZL,2001,53872425916.6248
OECD members,OED,2001,27429739124553.0
Oman,OMN,2001,22205721716.515
Other small states,OSS,2001,47583239916.9057
Pakistan,PAK,2001,97145618479.9038
Panama,PAN,2001,12252906300.0
Peru,PER,2001,52030158775.4055
Philippines,PHL,2001,78921234457.5487
Palau,PLW,2001,159453500.0
Papua New Guinea,PNG,2001,3081024212.42924
Poland,POL,2001,191823200371.284
Pre-demographic dividend,PRE,2001,268985062228.284
